Date,Adj Close,Close,High,Low,Open,Volume
2020-05-20,272.2489929199219,296.92999267578125,297.8699951171875,295.57000732421875,295.82000732421875,85861700
2020-05-21,270.36944580078125,294.8800048828125,297.6700134277344,293.69000244140625,296.7900085449219,78293900
2020-05-22,270.8828125,295.44000244140625,295.6300048828125,293.2200012207031,294.57000732421875,63958200
2020-05-26,274.22027587890625,299.0799865722656,302.19000244140625,295.4599914550781,301.92999267578125,88951400
2020-05-27,278.3004150390625,303.5299987792969,303.57000732421875,296.8699951171875,302.1199951171875,104817400
2020-05-28,277.7868957519531,302.9700012207031,306.8399963378906,302.239990234375,304.6499938964844,90405200
2020-05-29,279.0246887207031,304.32000732421875,304.9599914550781,299.4700012207031,302.4599914550781,119090800
2020-06-01,280.1524963378906,305.54998779296875,306.2099914550781,303.05999755859375,303.6199951171875,55758300
2020-06-02,282.47222900390625,308.0799865722656,308.1300048828125,305.1000061035156,306.54998779296875,74267200
2020-06-03,286.23138427734375,312.17999267578125,313.2200012207031,309.94000244140625,310.239990234375,92567600
2020-06-04,285.47955322265625,311.3599853515625,313.0,309.0799865722656,311.1099853515625,75794400
2020-06-05,292.7962951660156,319.3399963378906,321.2699890136719,317.1600036621094,317.2300109863281,150524700
2020-06-08,296.3354187011719,323.20001220703125,323.4100036621094,319.6300048828125,320.2200012207031,73641200
2020-06-09,294.1257629394531,320.7900085449219,323.2799987792969,319.3599853515625,320.29998779296875,77479200
2020-06-10,292.4844970703125,319.0,322.3900146484375,318.2200012207031,321.4200134277344,95000800
2020-06-11,275.6230773925781,300.6099853515625,312.1499938964844,300.010009765625,311.4599914550781,209243600
2020-06-12,278.9237976074219,304.2099914550781,309.0799865722656,298.6000061035156,308.239990234375,194678900
2020-06-15,281.52783203125,307.04998779296875,308.2799987792969,296.739990234375,298.0199890136719,135782700
2020-06-16,286.9465637207031,312.9599914550781,315.6400146484375,307.6700134277344,315.4800109863281,137627500
2020-06-17,285.754638671875,311.6600036621094,314.3900146484375,310.8599853515625,314.07000732421875,83398900
2020-06-18,285.8646545410156,311.7799987792969,312.29998779296875,309.510009765625,310.010009765625,80828700
2020-06-19,284.2309875488281,308.6400146484375,314.3800048828125,306.5299987792969,314.1700134277344,135549600
2020-06-22,286.0543212890625,310.6199951171875,311.04998779296875,306.75,307.989990234375,74649400
2020-06-23,287.3712158203125,312.04998779296875,314.5,311.6099853515625,313.489990234375,68471200
2020-06-24,280.04083251953125,304.0899963378906,310.510009765625,302.1000061035156,309.8399963378906,132813500
2020-06-25,283.0429382324219,307.3500061035156,307.6400146484375,301.2799987792969,303.4700012207031,89468000
2020-06-26,276.3201904296875,300.04998779296875,306.3900146484375,299.4200134277344,306.1600036621094,127961000
2020-06-29,280.3815612792969,304.4599914550781,304.6099853515625,298.92999267578125,301.4100036621094,79773300
2020-06-30,283.9730529785156,308.3599853515625,310.20001220703125,303.82000732421875,303.989990234375,113394800
2020-07-01,285.9622497558594,310.5199890136719,311.8900146484375,309.07000732421875,309.57000732421875,72396500
2020-07-02,287.5369567871094,312.2300109863281,315.70001220703125,311.510009765625,314.239990234375,69344200
2020-07-06,291.975830078125,317.04998779296875,317.67999267578125,315.55999755859375,316.3699951171875,61713800
2020-07-07,288.9644470214844,313.7799987792969,317.5199890136719,313.3699951171875,315.3800048828125,82910000
2020-07-08,291.1746520996094,316.17999267578125,316.29998779296875,312.70001220703125,314.6099853515625,54638600
2020-07-09,289.5169982910156,314.3800048828125,317.1000061035156,310.67999267578125,316.8399963378906,83354200
2020-07-10,292.47314453125,317.5899963378906,317.8800048828125,312.760009765625,314.30999755859375,57550400
2020-07-13,289.9406433105469,314.8399963378906,322.7099914550781,314.1300048828125,320.1300048828125,102997500
2020-07-14,293.69793701171875,318.9200134277344,319.760009765625,312.0,313.29998779296875,93657000
2020-07-15,296.39617919921875,321.8500061035156,323.0400085449219,319.2699890136719,322.4100036621094,87196500
2020-07-16,295.4200439453125,320.7900085449219,321.2799987792969,319.0899963378906,319.7900085449219,54622500
2020-07-17,296.2764892578125,321.7200012207031,322.57000732421875,319.739990234375,321.8800048828125,62774900
2020-07-20,298.6709289550781,324.32000732421875,325.1300048828125,320.6199951171875,321.42999267578125,56308800
2020-07-21,299.3063049316406,325.010009765625,326.92999267578125,323.94000244140625,326.45001220703125,57292200
2020-07-22,301.0099792480469,326.8599853515625,327.20001220703125,324.5,324.6199951171875,57792900
2020-07-23,297.4184875488281,322.9599914550781,327.2300109863281,321.4800109863281,326.4700012207031,75738000
2020-07-24,295.5029602050781,320.8800048828125,321.989990234375,319.25,320.95001220703125,73766600
2020-07-27,297.65789794921875,323.2200012207031,323.4100036621094,320.7699890136719,321.6300048828125,48293000
2020-07-28,295.77001953125,321.1700134277344,323.6400146484375,320.8500061035156,322.42999267578125,57495000
2020-07-29,299.4075927734375,325.1199951171875,325.7300109863281,322.0799865722656,322.1199951171875,48454200
2020-07-30,298.33935546875,323.9599914550781,324.4100036621094,319.6400146484375,321.8999938964844,61861700
2020-07-31,300.6968994140625,326.5199890136719,326.6300048828125,321.3299865722656,325.8999938964844,84986800
2020-08-03,302.7873840332031,328.7900085449219,329.6199951171875,327.7300109863281,328.32000732421875,53077900
2020-08-04,303.9569396972656,330.05999755859375,330.05999755859375,327.8599853515625,327.8599853515625,41917900
2020-08-05,305.8448181152344,332.1099853515625,332.3900146484375,331.17999267578125,331.4700012207031,42697700
2020-08-06,307.88916015625,334.3299865722656,334.4599914550781,331.1300048828125,331.4800109863281,43679400
2020-08-07,308.11029052734375,334.57000732421875,334.8800048828125,332.29998779296875,333.2799987792969,57308300
2020-08-10,309.0312194824219,335.57000732421875,335.7699890136719,332.9599914550781,335.05999755859375,44282100
2020-08-11,306.480224609375,332.79998779296875,337.5400085449219,332.010009765625,336.8500061035156,69601100
2020-08-12,310.7532653808594,337.44000244140625,338.2799987792969,335.4100036621094,335.44000244140625,53774400
2020-08-13,310.1914978027344,336.8299865722656,338.25,335.8299865722656,336.6099853515625,41816100
2020-08-14,310.2007141113281,336.8399963378906,337.4200134277344,335.6199951171875,336.4100036621094,47260400
2020-08-17,311.1861267089844,337.9100036621094,338.3399963378906,336.8500061035156,337.94000244140625,35481000
2020-08-18,311.8583984375,338.6400146484375,339.1000061035156,336.6099853515625,338.3399963378906,38733900
2020-08-19,310.55987548828125,337.2300109863281,339.6099853515625,336.6199951171875,339.04998779296875,68054200
2020-08-20,311.52685546875,338.2799987792969,338.79998779296875,335.2200012207031,335.3599853515625,42207800
2020-08-21,312.63189697265625,339.4800109863281,339.7200012207031,337.54998779296875,337.9200134277344,55106600
2020-08-24,315.79986572265625,342.9200134277344,343.0,339.45001220703125,342.1199951171875,48588700
2020-08-25,316.9049987792969,344.1199951171875,344.2099914550781,342.2699890136719,343.5299987792969,38463400
2020-08-26,320.08209228515625,347.57000732421875,347.8599853515625,344.1700134277344,344.760009765625,50790200
2020-08-27,320.78204345703125,348.3299865722656,349.8999938964844,346.5299987792969,348.510009765625,58034100
2020-08-28,322.8539733886719,350.5799865722656,350.7200012207031,348.1499938964844,349.44000244140625,48588900
2020-08-31,321.6844787597656,349.30999755859375,351.29998779296875,349.05999755859375,350.3500061035156,66099200
2020-09-01,324.7143859863281,352.6000061035156,352.7099914550781,349.239990234375,350.2099914550781,54908700
2020-09-02,329.4109802246094,357.70001220703125,358.75,353.42999267578125,354.6700134277344,69540000
2020-09-03,318.0745544433594,345.3900146484375,356.3800048828125,342.5899963378906,355.8699951171875,148011100
2020-09-04,315.4775390625,342.57000732421875,347.8299865722656,334.8699951171875,346.1300048828125,139156300
2020-09-08,306.8577880859375,333.2099914550781,342.6400146484375,332.8800048828125,336.7099914550781,114465300
2020-09-09,312.9174499511719,339.7900085449219,342.4599914550781,336.6099853515625,337.54998779296875,91462300
2020-09-10,307.4840087890625,333.8900146484375,342.5299987792969,332.8500061035156,341.82000732421875,90569500
2020-09-11,307.6405944824219,334.05999755859375,336.9700012207031,331.0,335.82000732421875,84680200
2020-09-14,311.69256591796875,338.4599914550781,340.3800048828125,334.2200012207031,337.489990234375,65605700
2020-09-15,313.267333984375,340.1700134277344,342.0199890136719,338.4700012207031,341.1199951171875,52920900
2020-09-16,312.024169921875,338.82000732421875,343.05999755859375,338.5199890136719,341.510009765625,82096000
2020-09-17,309.2797546386719,335.8399963378906,337.70001220703125,332.989990234375,333.55999755859375,91523300
2020-09-18,305.71917724609375,330.6499938964844,335.489990234375,327.9700012207031,335.3699951171875,105877900
2020-09-21,302.3166198730469,326.9700012207031,327.1300048828125,321.7300109863281,325.70001220703125,99450800
2020-09-22,305.3955993652344,330.29998779296875,330.8999938964844,325.8599853515625,328.57000732421875,63612100
2020-09-23,298.3131408691406,322.6400146484375,331.20001220703125,322.1000061035156,330.8999938964844,93112200
2020-09-24,299.1082458496094,323.5,326.79998779296875,319.79998779296875,321.2200012207031,76681300
2020-09-25,303.9438781738281,328.7300109863281,329.5799865722656,321.6400146484375,322.5799865722656,71069400
2020-09-28,308.99224853515625,334.19000244140625,334.9599914550781,332.1499938964844,333.2200012207031,64584600
2020-09-29,307.3094787597656,332.3699951171875,334.7699890136719,331.6199951171875,333.9700012207031,51304000
2020-09-30,309.6394958496094,334.8900146484375,338.2900085449219,332.8800048828125,333.0899963378906,104081100
2020-10-01,311.62738037109375,337.0400085449219,338.739990234375,335.010009765625,337.69000244140625,88698700
2020-10-02,308.6686096191406,333.8399963378906,337.010009765625,331.19000244140625,331.70001220703125,89431100
2020-10-05,314.14227294921875,339.760009765625,339.9599914550781,336.010009765625,336.05999755859375,45713100
2020-10-06,309.676513671875,334.92999267578125,342.1700134277344,334.3800048828125,339.9100036621094,90128900
2020-10-07,315.0669250488281,340.760009765625,341.6300048828125,338.0899963378906,338.1199951171875,56999600
2020-10-08,317.85919189453125,343.7799987792969,343.8500061035156,341.8599853515625,342.8500061035156,45242500
2020-10-09,320.6976623535156,346.8500061035156,347.3500061035156,344.8900146484375,345.55999755859375,59528600
2020-10-12,325.8570556640625,352.42999267578125,354.0199890136719,349.05999755859375,349.5899963378906,80388500
2020-10-13,323.7303771972656,350.1300048828125,352.4700012207031,349.0899963378906,352.2799987792969,73255500
2020-10-14,321.6961975097656,347.92999267578125,351.92999267578125,347.1400146484375,350.75,57727900
2020-10-15,321.2987060546875,347.5,348.0199890136719,343.1300048828125,343.7099914550781,60357700
2020-10-16,321.1045227050781,347.2900085449219,350.75,347.1000061035156,348.9599914550781,89501900
2020-10-19,316.2226257324219,342.010009765625,349.3299865722656,341.0400085449219,348.6499938964844,68425600
2020-10-20,317.4894104003906,343.3800048828125,346.8800048828125,342.6400146484375,343.4599914550781,60051900
2020-10-21,316.88836669921875,342.7300109863281,345.6700134277344,342.3999938964844,343.3299865722656,63575000
2020-10-22,318.6265563964844,344.6099853515625,345.239990234375,340.6499938964844,342.9599914550781,55399300
2020-10-23,319.7083435058594,345.7799987792969,345.989990234375,343.1300048828125,345.92999267578125,49143900
2020-10-26,313.8001708984375,339.3900146484375,342.9800109863281,335.6199951171875,342.1300048828125,91473000
2020-10-27,312.7184753417969,338.2200012207031,340.1199951171875,337.989990234375,339.760009765625,65994100
2020-10-28,302.0299987792969,326.6600036621094,338.25,326.1300048828125,332.1000061035156,127094300
2020-10-29,305.099609375,329.9800109863281,333.3999938964844,325.0899963378906,326.9100036621094,90597700
2020-10-30,301.91912841796875,326.5400085449219,329.69000244140625,322.6000061035156,328.2799987792969,120287300
2020-11-02,305.30303955078125,330.20001220703125,332.3599853515625,327.239990234375,330.20001220703125,86068300
2020-11-03,310.6935729980469,336.0299987792969,338.25,330.2900085449219,333.69000244140625,93294200
2020-11-04,317.6372375488281,343.5400085449219,347.94000244140625,339.5899963378906,340.8599853515625,126959700
2020-11-05,323.8321533203125,350.239990234375,352.19000244140625,348.8599853515625,349.239990234375,82039700
2020-11-06,323.7580871582031,350.1600036621094,351.510009765625,347.6499938964844,349.92999267578125,74973000
2020-11-09,327.826416015625,354.55999755859375,364.3800048828125,354.05999755859375,363.9700012207031,172304200
2020-11-10,327.3455810546875,354.0400085449219,355.17999267578125,350.510009765625,353.489990234375,85552000
2020-11-11,329.7773132324219,356.6700134277344,357.55999755859375,355.05999755859375,356.3999938964844,58649000
2020-11-12,326.578125,353.2099914550781,356.7200012207031,351.260009765625,355.5799865722656,67546200
2020-11-13,331.0994567871094,358.1000061035156,358.8999938964844,354.7099914550781,355.2699890136719,62892200
2020-11-16,335.23248291015625,362.57000732421875,362.7799987792969,359.5899963378906,360.9800109863281,74541100
2020-11-17,333.429443359375,360.6199951171875,361.9200134277344,358.3399963378906,359.9700012207031,66111000
2020-11-18,329.4166564941406,356.2799987792969,361.5,356.239990234375,360.9100036621094,70591300
2020-11-19,330.80352783203125,357.7799987792969,358.17999267578125,354.1499938964844,355.6000061035156,59940900
2020-11-20,328.53826904296875,355.3299865722656,357.7200012207031,355.25,357.5,70417300
2020-11-23,330.5076904296875,357.4599914550781,358.82000732421875,354.8699951171875,357.2799987792969,63230600
2020-11-24,335.83343505859375,363.2200012207031,363.80999755859375,359.2900085449219,360.2099914550781,62415900
2020-11-25,335.3157043457031,362.6600036621094,363.1600036621094,361.4800109863281,363.1300048828125,45330900
2020-11-27,336.24945068359375,363.6700134277344,364.17999267578125,362.5799865722656,363.8399963378906,28514100
2020-11-30,334.7608947753906,362.05999755859375,363.1199951171875,359.1700134277344,362.8299865722656,83872700
2020-12-01,338.4223327636719,366.0199890136719,367.67999267578125,364.92999267578125,365.57000732421875,74231400
2020-12-02,339.1341857910156,366.7900085449219,366.9599914550781,364.20001220703125,364.82000732421875,45927000
2020-12-03,339.0418395996094,366.69000244140625,368.19000244140625,365.5,366.67999267578125,62882000
2020-12-04,341.9635314941406,369.8500061035156,369.8500061035156,367.2200012207031,367.32000732421875,50749900
2020-12-07,341.2607727050781,369.0899963378906,369.6199951171875,367.7200012207031,369.0199890136719,48944300
2020-12-08,342.2594299316406,370.1700134277344,370.7799987792969,367.6700134277344,367.7200012207031,42458900
2020-12-09,339.189697265625,366.8500061035156,371.04998779296875,365.95001220703125,370.8800048828125,74098300
2020-12-10,339.0787658691406,366.7300109863281,367.8599853515625,364.42999267578125,365.3699951171875,57735400
2020-12-11,338.68109130859375,366.29998779296875,366.739990234375,363.260009765625,364.8999938964844,57698600
2020-12-14,337.16485595703125,364.6600036621094,369.79998779296875,364.4700012207031,368.6400146484375,69216200
2020-12-15,341.7230224609375,369.5899963378906,369.5899963378906,365.9200134277344,367.3999938964844,63865300
2020-12-16,342.2594299316406,370.1700134277344,371.1600036621094,368.8699951171875,369.82000732421875,58420500
2020-12-17,344.17327880859375,372.239990234375,372.4599914550781,371.04998779296875,371.94000244140625,64119500
2020-12-18,342.79913330078125,369.17999267578125,371.1499938964844,367.0199890136719,370.9700012207031,136542300
2020-12-21,341.5733947753906,367.8599853515625,378.4599914550781,362.0299987792969,364.9700012207031,96386700
2020-12-22,340.9976806640625,367.239990234375,368.3299865722656,366.0299987792969,368.2099914550781,47949000
2020-12-23,341.3040771484375,367.57000732421875,369.6199951171875,367.2200012207031,368.2799987792969,46201400
2020-12-24,342.6319274902344,369.0,369.0299987792969,367.45001220703125,368.0799865722656,26457900
2020-12-28,345.5754089355469,372.1700134277344,372.5899963378906,371.07000732421875,371.739990234375,39000400
2020-12-29,344.9161376953125,371.4599914550781,374.0,370.8299865722656,373.80999755859375,53680500
2020-12-30,345.408203125,371.989990234375,373.1000061035156,371.57000732421875,372.3399963378906,49455300
2020-12-31,347.16326904296875,373.8800048828125,374.6600036621094,371.2300109863281,371.7799987792969,78520700
2021-01-04,342.43695068359375,368.7900085449219,375.45001220703125,364.82000732421875,375.30999755859375,110210800
2021-01-05,344.79534912109375,371.3299865722656,372.5,368.04998779296875,368.1000061035156,66426200
2021-01-06,346.85675048828125,373.54998779296875,376.9800109863281,369.1199951171875,369.7099914550781,107997700
2021-01-07,352.0102233886719,379.1000061035156,379.8999938964844,375.9100036621094,376.1000061035156,68766800
2021-01-08,354.01580810546875,381.260009765625,381.489990234375,377.1000061035156,380.5899963378906,71677200
2021-01-11,351.6294860839844,378.69000244140625,380.5799865722656,377.7200012207031,377.8500061035156,51034700
2021-01-12,351.7037658691406,378.7699890136719,379.8599853515625,376.3599853515625,378.8900146484375,52547700
2021-01-13,352.65093994140625,379.7900085449219,380.8599853515625,377.8500061035156,378.69000244140625,45303600
2021-01-14,351.4158935546875,378.4599914550781,381.1300048828125,378.1000061035156,380.5899963378906,49989100
2021-01-15,348.8532409667969,375.70001220703125,377.5799865722656,373.70001220703125,376.7200012207031,107160000
2021-01-19,351.5923767089844,378.6499938964844,379.2300109863281,376.75,378.3399963378906,51233300
2021-01-20,356.4579162597656,383.8900146484375,384.7900085449219,380.69000244140625,381.1099853515625,61836100
2021-01-21,356.7829284667969,384.239990234375,384.95001220703125,383.25,384.489990234375,47840100
2021-01-22,355.5201110839844,382.8800048828125,384.1300048828125,381.8399963378906,382.25,52860500
2021-01-25,356.9222106933594,384.3900146484375,384.7699890136719,378.4599914550781,383.6700134277344,70402000
2021-01-26,356.3651123046875,383.7900085449219,385.8500061035156,383.5400085449219,385.4100036621094,42665300
2021-01-27,347.65533447265625,374.4100036621094,380.32000732421875,372.010009765625,380.2200012207031,123351100
2021-01-28,350.6452941894531,377.6300048828125,381.92999267578125,375.8900146484375,376.3599853515625,94198100
2021-01-29,343.6254577636719,370.07000732421875,376.6700134277344,368.2699890136719,375.6300048828125,126765100
2021-02-01,349.3452453613281,376.2300109863281,377.3399963378906,370.3800048828125,373.7200012207031,75817600
2021-02-02,354.2851257324219,381.54998779296875,383.2200012207031,376.32000732421875,379.6499938964844,64450700
2021-02-03,354.56365966796875,381.8500061035156,383.70001220703125,380.4800109863281,382.44000244140625,52427100
2021-02-04,358.59356689453125,386.19000244140625,386.239990234375,381.9700012207031,382.9599914550781,47142600
2021-02-05,360.0048828125,387.7099914550781,388.4700012207031,386.1400146484375,388.20001220703125,48669800
2021-02-08,362.6048889160156,390.510009765625,390.55999755859375,388.3500061035156,389.2699890136719,38365200
2021-02-09,362.3634338378906,390.25,390.8900146484375,389.1700134277344,389.6099853515625,35551100
2021-02-10,362.20556640625,390.0799865722656,392.2799987792969,387.5,392.1199951171875,59154400
